brand,model_slug,text,rating,cleaned_review,sentiment_score,sentiment_label
OLA ELECTRIC,s1-air,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-air,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-air,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-air,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-pro,It's good to have ola than any other bike because it looks good than any other bike but overall there was a few technical fault but now they have corrected everything now ola will.....,4.0,good ola bike looks good bike overall technical fault corrected everything ola,0.4767,Positive
OLA ELECTRIC,s1-pro,"Ola is a very comfortable scooty, I like it very much, I am just a little worried about the battery.There are many options available in Ola like music, bluetooth, navigation. My.....",4.5,ola comfortable scooty like much little worried batterythere many options available ola like music bluetooth navigation,0.7501,Positive
OLA ELECTRIC,s1-pro,Best scooter electric class it's very comfortable very nice look stylish looking front or back side colour of scooter very charming it's different others scooter I have took.....,4.2,best scooter electric class comfortable nice look stylish looking front back side colour scooter charming different others scooter took,0.9337,Positive
OLA ELECTRIC,s1-pro,"I have mix opinion . Watched a-lot of reviews on youtube and and my opinion too that it is good scooters but there is requirement of more improvements.Like in built quality,.....",3.7,mix opinion watched alot reviews youtube opinion good scooters requirement improvementslike built quality,0.4404,Positive
OLA ELECTRIC,s1-pro,Ola s1 pro scooter very smart and best performance scooter market me sabse best ola scooter ðŸ›µ i suggest purchase this scooter no daut your money definitely invest best product.....,5.0,ola s1 pro scooter smart best performance scooter market sabse best ola scooter ›µ suggest purchase scooter daut money definitely invest best product,0.9584,Positive
OLA ELECTRIC,s1-pro,The Ola is one of the best electric scooter i have ever used till date with best feature charging speed and mileage its to smooth and futuristic to use and ride. It comes with.....,4.7,ola one best electric scooter ever used till date best feature charging speed mileage smooth futuristic use ride comes,0.8555,Positive
OLA ELECTRIC,s1-pro,Good scooter but maintenance cost is high........still charge timing is very high 7 to 8 hours approx. Looking is good but comfortable is not fully.......need to improve software.....,3.7,good scooter maintenance cost highstill charge timing high 7 8 hours approx looking good comfortable fullyneed improve software,0.9001,Positive
OLA ELECTRIC,s1-pro,Best in segment scooter .Value for money and best on segment features like dual ABS and digital instrument cluster .Very aggressive looks . I specifically like its motor which is.....,4.8,best segment scooter value money best segment features like dual abs digital instrument cluster aggressive looks specifically like motor,0.9349,Positive
OLA ELECTRIC,s1-pro,Very silent and comfortable above all Best experience battery backup is good as in specifications safety required first thatâ€™s why I like this scooty I advice you all to go.....,5.0,silent comfortable best experience battery backup good specifications safety required first € like scooty advice go,0.9403,Positive
OLA ELECTRIC,s1-pro,"Ola scooty is better to have forwarded nearby radius for family use and office use it is perfect , more over we are having nearby charging station with free of cost as of now , we.....",4.2,ola scooty better forwarded nearby radius family use office use perfect nearby charging station free cost,0.872,Positive
OLA ELECTRIC,s1-pro,I am riding it from 6 months it is very easy to ride . I love it â¤ï¸.. It's seat is very comfort and it moves very smoothly . It's battery is also good .. It is very.....,4.8,riding 6 months easy ride love seat comfort moves smoothly battery also good,0.91,Positive
OLA ELECTRIC,s1-pro,It is best electric scooty in the market it's performance is amazing It reaches its top speed even if three peoples are sitting I and my friends have good experience and memories.....,4.8,best electric scooty market performance amazing reaches top speed even three peoples sitting friends good experience memories,0.9432,Positive
OLA ELECTRIC,s1-pro,Best scooter if it's comes to milage= 5 But service wise little disappointing =2 Price of scooter is pocket friendly= 4 Look wise scooter is stylish=3 But few things are.....,3.2,best scooter comes milage 5 service wise little disappointing 2 price scooter pocket friendly 4 look wise scooter stylish3 things,0.8932,Positive
OLA ELECTRIC,s1-pro,The best electric scooter I have ever ride. The best in all manners. Lowest cost and maximum range for your monthly rides. One of my friend suggest me to try ola electric scooter.....,5.0,best electric scooter ever ride best manners lowest cost maximum range monthly rides one friend suggest try ola electric scooter,0.875,Positive
OLA ELECTRIC,s1-pro,Amazing bike scooter I have ever seen in my life his pickup is excellent his speed is very very superb and outstanding control is also best and amazing my experience is very very.....,5.0,amazing bike scooter ever seen life pickup excellent speed superb outstanding control also best amazing experience,0.9766,Positive
OLA ELECTRIC,s1-pro,"I buy Ola s1 pro with a doubt to buy or not, but now i love this scooter very much and very helpful for my daily life. I used Ola S1 Pro gen 2 and i am planning to upgrade with.....",4.7,buy ola s1 pro doubt buy love scooter much helpful daily life used ola s1 pro gen 2 planning upgrade,0.6705,Positive
OLA ELECTRIC,s1-pro,Performance and ride quality is nice but maintenance cost is too high. Range is okk and in this range top speed and pickup is very good and some time suspension didn't work.....,3.8,performance ride quality nice maintenance cost high range okk range top speed pickup good time suspension didnt work,0.7579,Positive
OLA ELECTRIC,s1-pro,"Best Electric Bike in the segment and Best for Office Use, Upgraded features and Specifications. Happy to Having this OLA S1 PRO E Bike. Ola company updating its products with.....",4.8,best electric bike segment best office use upgraded features specifications happy ola s1 pro e bike ola company updating products,0.9201,Positive
OLA ELECTRIC,s1-pro,It is a very nice and affordable for all users. We can run easily and use easily without any problem. I am very much satisfied with it and I suggest every one to purchase this.....,5.0,nice affordable users run easily use easily without problem much satisfied suggest every one purchase,0.7598,Positive
OLA ELECTRIC,s1-pro,It's a very nice scooter with good mileage and unique features. It is damn stylish and with elite features. It is very comfortable to ride and enjoy. For local travels it is very.....,4.2,nice scooter good mileage unique features damn stylish elite features comfortable ride enjoy local travels,0.8591,Positive
OLA ELECTRIC,s1-pro,Ola scooter very safe and build quality scooter nice proformas this is very good looking low cost but best scooter The 0la electric scooter has received mixed reviews from.....,4.5,ola scooter safe build quality scooter nice proformas good looking low cost best scooter 0la electric scooter received mixed reviews,0.8934,Positive
OLA ELECTRIC,s1-pro,"The father of range, range as well as style, the hassle of belt drive is over, now chain drive has also come, with new technology the battery consumption also reduces, abs.....",3.5,father range range well style hassle belt drive chain drive also come new technology battery consumption also reduces abs,0.2732,Positive
OLA ELECTRIC,s1-pro,The warranty from 16000 km but the s1 pro belt wash broken the build cost is 3500 The Spare cost is very high but the sales he say still 40000 km free service but now the nowadays.....,2.2,warranty 16000 km s1 pro belt wash broken build cost 3500 spare cost high sales say still 40000 km free service nowadays,0.0516,Positive
OLA ELECTRIC,s1-pro,"My overall review of ola s1 pro is actually very high because of its milege, i get almost 150 km pwr charge, thats a big thing, and as a electric segment, its top speed and.....",4.5,overall review ola s1 pro actually high milege get almost 150 km pwr charge thats big thing electric segment top speed,0.2023,Positive
OLA ELECTRIC,s1-pro,Would like to suggest don't purchase because after purchased service centre people they will say we can't claim your insurance and send 50 km far. And don't pay for insurance.....,2.2,would like suggest dont purchase purchased service centre people say cant claim insurance send 50 km far dont pay insurance,0.4207,Positive
OLA ELECTRIC,s1-pro,"The Ola S1 pro is a minimalistic, stylish and cost efficient scooter. I love the silent 5.5kw motor, charging is easy, it takes about 9 hours to fully charge. The range is.....",4.2,ola s1 pro minimalistic stylish cost efficient scooter love silent 55kw motor charging easy takes 9 hours fully charge range,0.872,Positive
OLA ELECTRIC,s1-pro,"I purchased the Ola S1 pro a few months back for its design and impressive range of 150km +, it offers a smooth ride experience but I faced an issue with the suspension, the.....",3.8,purchased ola s1 pro months back design impressive range 150km offers smooth ride experience faced issue suspension,0.5106,Positive
OLA ELECTRIC,s1-pro,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
OLA ELECTRIC,s1-pro,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-pro,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-pro,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-pro,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-pro,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
OLA ELECTRIC,s1-pro,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-pro,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-pro,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-pro,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-x,Advanced looks and delivers ultimate mileage....,,advanced looks delivers ultimate mileage,0.25,Positive
OLA ELECTRIC,s1-x,"Smooth ride, best look, good mileage overall worth the price, if it is between 1.7 lakhs to 2.0 lakh...",,smooth ride best look good mileage overall worth price 17 lakhs 20 lakh,0.8402,Positive
OLA ELECTRIC,s1-x,Seriously the minute I saw the bike I started surfing abt it online and I booked the bike on same da...,,seriously minute saw bike started surfing abt online booked bike da,-0.1779,Negative
OLA ELECTRIC,s1-x,"This is an amazing bike, it offered a good mileage and the experience was great. It comes with good ...",,amazing bike offered good mileage experience great comes good,0.9287,Positive
OLA ELECTRIC,s1-x,It is great but still has to improve... Suzuki Access scooty offers a great comfort and this scooty ...,,great still improve suzuki access scooty offers great comfort scooty,0.9274,Positive
OLA ELECTRIC,s1-x,It's so nice scooter. It is so comfortable to ride. This is very useful our all family members can u...,,nice scooter comfortable ride useful family members u,0.8402,Positive
OLA ELECTRIC,s1-x,"The scooter provides a smooth ride, with some users describing it as ""buttery smooth"" and ...",,scooter provides smooth ride users describing buttery smooth,0.0,Neutral
OLA ELECTRIC,s1-x,Super ride and comfortable and mileage is good and powerful disc brake with Bluetooth features....,,super ride comfortable mileage good powerful disc brake bluetooth features,0.9169,Positive
OLA ELECTRIC,s1-x,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
OLA ELECTRIC,s1-x,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-x,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-x,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-x,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-x,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
OLA ELECTRIC,s1-x,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-x,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-x,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-x,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-z,Achi bike hai dikne me bhi chalne me bhi or achi bike hai or mileg bhi aca hai iska or safty bhi hai is me or ye achi bhi dikthi hai culer bhi achi hai iski or midel class emi.....,4.0,achi bike hai dikne bhi chalne bhi achi bike hai mileg bhi aca hai iska safty bhi hai ye achi bhi dikthi hai culer bhi achi hai iski midel class emi,0.0,Neutral
OLA ELECTRIC,s1-z,This is the most valuable and good price. and specification is great continue riding with Ola S1z awesome feeling. The battery is good ride comfort is easy and Thai support is.....,4.0,valuable good price specification great continue riding ola s1z awesome feeling battery good ride comfort easy thai support,0.9769,Positive
OLA ELECTRIC,s1-z,"Ola Scooty offers a smooth, eco-friendly ride with great battery backup, it gives comfortable ride and offers great range of distance.ola also improves there services in past few.....",4.5,ola scooty offers smooth ecofriendly ride great battery backup gives comfortable ride offers great range distanceola also improves services past,0.936,Positive
OLA ELECTRIC,s1-z,This is the most valuable and good price and specification is great continuoe riding with Ola s1z awesome feeing the battery is good ride comfort is easy and thai support is good.....,5.0,valuable good price specification great continuoe riding ola s1z awesome feeing battery good ride comfort easy thai support good,0.9801,Positive
OLA ELECTRIC,s1-z,Need more features like touch screen display and maybe increase style and look like sports and we want more mileage in this model but ola is the best electric vehicles on india.....,4.0,need features like touch screen display maybe increase style look like sports want mileage model ola best electric vehicles india,0.8957,Positive
OLA ELECTRIC,s1-z,"Its a very great option for EV scooty , quiet happy with the performance and how its durable. I have been using it for quite while and even went to long drives still very smooth.....",4.7,great option ev scooty quiet happy performance durable using quite even went long drives still smooth,0.8316,Positive
OLA ELECTRIC,s1-z,This scooter is perfect Soll driver is perfect for one person looks nice im thinking to buy if reviews are good. Price range is good and performance is also good in this price.....,2.5,scooter perfect soll driver perfect one person looks nice im thinking buy reviews good price range good performance also good price,0.9578,Positive
OLA ELECTRIC,s1-z,This is a very good scooter in this price range and it looks like a futuristic scooter average is also good and speed also equal to a petrol scooter and battery capacity is also.....,5.0,good scooter price range looks like futuristic scooter average also good speed also equal petrol scooter battery capacity also,0.8074,Positive
OLA ELECTRIC,s1-z,The ola s1 z is a very good and budget electric scooty which has good space and very money efficient battery design life comfort everything is reaching public expectations there.....,4.0,ola s1 z good budget electric scooty good space money efficient battery design life comfort everything reaching public expectations,0.8979,Positive
OLA ELECTRIC,s1-z,Very nice and good comfortable for women and mainly used for school children for dropping by house mom Thank you ola for this e scooty for the Indian family as per it is good.....,5.0,nice good comfortable women mainly used school children dropping house mom thank ola e scooty indian family per good,0.9246,Positive
OLA ELECTRIC,s1-z,Suchna beutiful scooty and complete transmission of power every person must buy this scooty once you but you will feel the worth of buying this scooty ola is providing such a.....,5.0,suchna beutiful scooty complete transmission power every person must buy scooty feel worth buying scooty ola providing,0.2263,Positive
OLA ELECTRIC,s1-z,"I am waiting to buy this since it's not available to purchase,if it's gona be available and work well then it will surely take the market and I think it's design is pretty enough.....",4.8,waiting buy since available purchaseif gona available work well surely take market think design pretty enough,0.802,Positive
OLA ELECTRIC,s1-z,"The vehicle is best for bringing groceries, household purposes, going to office and delivering items. Quality of ola S1 Z is wonderful. Best scooter in price range. It has very.....",5.0,vehicle best bringing groceries household purposes going office delivering items quality ola s1 z wonderful best scooter price range,0.9201,Positive
OLA ELECTRIC,s1-z,Very good bike to ride and looking a so beautiful very good in Indian roads comfortable bike easy charge no load for petrol easy savings money in the electric bike category this.....,5.0,good bike ride looking beautiful good indian roads comfortable bike easy charge load petrol easy savings money electric bike category,0.9571,Positive
OLA ELECTRIC,s1-z,i am very happy to buy a ola scooter end my experience this scooter is very grateful and your partner because the have in build music technology and whenever you purchase please.....,5.0,happy buy ola scooter end experience scooter grateful partner build music technology whenever purchase please,0.8402,Positive
OLA ELECTRIC,s1-z,This bike is super comfortable and very long seat very nice design and nice look you buy this bike to your family and children thi bike price will afortable and ola is always good.....,5.0,bike super comfortable long seat nice design nice look buy bike family children thi bike price afortable ola always good,0.9403,Positive
OLA ELECTRIC,s1-z,"Amazing electric scooter since I use, excellent proformance, sufficient space, experience. And top speed of 70 km/h, a range of 75-140, and the s1z has automatic transmission, and.....",5.0,amazing electric scooter since use excellent proformance sufficient space experience top speed 70 kmh range 75140 s1z automatic transmission,0.8519,Positive
OLA ELECTRIC,s1-z,"Nice look and performance, some users complain about the battery but it's definitely getting better now. Good mileage per charge. Can go around 150km per charge which is a great.....",3.8,nice look performance users complain battery definitely getting better good mileage per charge go around 150km per charge great,0.9169,Positive
OLA ELECTRIC,s1-z,This bike is super comfortable and very long seat very nice design and nice look you buy this bike to your family and children thi bike price will afortable and ola is always good.....,5.0,bike super comfortable long seat nice design nice look buy bike family children thi bike price afortable ola always good,0.9403,Positive
OLA ELECTRIC,s1-z,It is a perfect package of style comfort and economic Best decision.chota pocket bda dhamaka .let me tell you why. It's a perfect electric vehicle for not only city ride but also.....,5.0,perfect package style comfort economic best decisionchota pocket bda dhamaka let tell perfect electric vehicle city ride also,0.9337,Positive
OLA ELECTRIC,s1-z,Ola new s1z is super then what we thought. It's extremely amazing and I have not expected such this type of scooter,3.7,ola new s1z super thought extremely amazing expected type scooter,0.8399,Positive
OLA ELECTRIC,s1-z,"more cost efficient, high-performing, and comfortable compared to traditional petrol Scooty easy to understand and build quality is very good",5.0,cost efficient highperforming comfortable compared traditional petrol scooty easy understand build quality good,0.8979,Positive
OLA ELECTRIC,s1-z,best scooter for daiy use and word affordable good looking and benificiall good for city anfd highway rides best sooty,4.7,best scooter daiy use word affordable good looking benificiall good city anfd highway rides best sooty,0.9349,Positive
